cruise,station,date,lat,lon,taxon,taxa_id_number,abundance_per_transect,abundance
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Calanus finmarchicus,40,310,10377.989823544043
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Calanus glacialis,42,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Calanus hyperboreus,44,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Nannocalanus minor,47,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Metridia lucens,55,6,200.86431916536856
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Metridia longa,56,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Pleuromamma borealis,59,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Candacia armata,61,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Tomopteris spp.,80,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Hyperiidea (Total),82,1,33.47738652756143
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Decapoda larvae (Total),83,1,33.47738652756143
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Clione limacina,84,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Euphausiacea Total,88,35,1171.70852846465
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Chaetognatha eyecount,89,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Fish eggs (Total),90,1,33.47738652756143
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Fish larvae,91,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Scolecithrix danae,416,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Candacia spp. (Unidentified),429,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Pleuromamma spp. (Unidentified),434,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Polychaete larvae (unidentified),450,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Cumacea,454,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Lepas nauplii,457,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Ostracoda,459,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Amphipoda (Unidentified),626,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Labidocera acutifrons,961,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Salpidae (Total),977,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Doliolidae,978,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Alteutha spp.,985,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Metridia spp. (V-VI) (unidentified),1677,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Siphonostomatoida,10066,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Monstrilloida,10069,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Thalia democratica,10564,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Calanus V-VI unidentified,10566,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Decapod megalopa,10568,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Decapod megalopa,10568,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Decapod zoea,10569,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Decapod zoea,10569,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Fish eggs with oil globules,10572,1,33.47738652756143
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Fish eggs with oil globules,10572,1,33.47738652756143
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Fish eggs without oil globules,10573,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Fish eggs without oil globules,10573,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Paraeuchaeta norvegica,10605,6,200.86431916536856
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Paraeuchaeta norvegica,10605,6,200.86431916536856
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Euchaetidae (unidentified),10606,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Euchaetidae (unidentified),10606,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Parathalestris croni,10610,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Plastic Total (trial),10714,6,200.86431916536856
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Anomalocera opalus,10741,NA,NA
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Neocalanus gracilis,45,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Rhincalanus nasutus,50,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Euchirella rostrata,51,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Pleuromamma abdominalis,58,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Gammaridea,81,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Centropages bradyi,380,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Euchaeta marina,393,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Paedoclione doliiformis,448,0,0
471MC,11,2016-07-21T21:32:00Z,43.438,-67.995,Gymnosomata (Unidentified),480,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Calanus finmarchicus,40,310,10377.989823544043
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Calanus glacialis,42,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Calanus hyperboreus,44,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Nannocalanus minor,47,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Metridia lucens,55,35,1171.70852846465
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Metridia longa,56,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Pleuromamma borealis,59,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Candacia armata,61,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Tomopteris spp.,80,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Hyperiidea (Total),82,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Decapoda larvae (Total),83,2,66.95477305512286
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Clione limacina,84,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Euphausiacea Total,88,17,569.1155709685443
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Chaetognatha eyecount,89,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Fish eggs (Total),90,2,66.95477305512286
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Fish larvae,91,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Scolecithrix danae,416,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Candacia spp. (Unidentified),429,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Pleuromamma spp. (Unidentified),434,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Polychaete larvae (unidentified),450,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Cumacea,454,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Lepas nauplii,457,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Ostracoda,459,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Amphipoda (Unidentified),626,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Labidocera acutifrons,961,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Salpidae (Total),977,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Doliolidae,978,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Alteutha spp.,985,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Metridia spp. (V-VI) (unidentified),1677,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Siphonostomatoida,10066,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Monstrilloida,10069,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Thalia democratica,10564,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Calanus V-VI unidentified,10566,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Decapod megalopa,10568,1,33.47738652756143
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Decapod megalopa,10568,1,33.47738652756143
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Decapod zoea,10569,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Decapod zoea,10569,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Fish eggs with oil globules,10572,2,66.95477305512286
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Fish eggs with oil globules,10572,2,66.95477305512286
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Fish eggs without oil globules,10573,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Fish eggs without oil globules,10573,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Paraeuchaeta norvegica,10605,2,66.95477305512286
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Paraeuchaeta norvegica,10605,2,66.95477305512286
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Euchaetidae (unidentified),10606,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Euchaetidae (unidentified),10606,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Parathalestris croni,10610,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Plastic Total (trial),10714,17,569.1155709685443
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Anomalocera opalus,10741,NA,NA
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Neocalanus gracilis,45,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Rhincalanus nasutus,50,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Euchirella rostrata,51,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Pleuromamma abdominalis,58,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Gammaridea,81,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Centropages bradyi,380,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Euchaeta marina,393,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Paedoclione doliiformis,448,0,0
471MC,13,2016-07-21T23:05:00Z,43.478,-68.45,Gymnosomata (Unidentified),480,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Calanus finmarchicus,40,310,10377.989823544043
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Calanus glacialis,42,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Calanus hyperboreus,44,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Nannocalanus minor,47,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Metridia lucens,55,3,100.43215958268428
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Metridia longa,56,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Pleuromamma borealis,59,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Candacia armata,61,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Tomopteris spp.,80,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Hyperiidea (Total),82,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Decapoda larvae (Total),83,1,33.47738652756143
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Clione limacina,84,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Euphausiacea Total,88,6,200.86431916536856
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Chaetognatha eyecount,89,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Fish eggs (Total),90,6,200.86431916536856
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Fish larvae,91,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Scolecithrix danae,416,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Candacia spp. (Unidentified),429,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Pleuromamma spp. (Unidentified),434,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Polychaete larvae (unidentified),450,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Cumacea,454,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Lepas nauplii,457,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Ostracoda,459,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Amphipoda (Unidentified),626,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Labidocera acutifrons,961,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Salpidae (Total),977,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Doliolidae,978,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Alteutha spp.,985,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Metridia spp. (V-VI) (unidentified),1677,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Siphonostomatoida,10066,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Monstrilloida,10069,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Thalia democratica,10564,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Calanus V-VI unidentified,10566,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Decapod megalopa,10568,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Decapod megalopa,10568,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Decapod zoea,10569,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Decapod zoea,10569,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Fish eggs with oil globules,10572,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Fish eggs with oil globules,10572,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Fish eggs without oil globules,10573,6,200.86431916536856
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Fish eggs without oil globules,10573,6,200.86431916536856
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Paraeuchaeta norvegica,10605,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Paraeuchaeta norvegica,10605,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Euchaetidae (unidentified),10606,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Euchaetidae (unidentified),10606,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Parathalestris croni,10610,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Plastic Total (trial),10714,6,200.86431916536856
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Anomalocera opalus,10741,NA,NA
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Neocalanus gracilis,45,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Rhincalanus nasutus,50,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Euchirella rostrata,51,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Pleuromamma abdominalis,58,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Gammaridea,81,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Centropages bradyi,380,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Euchaeta marina,393,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Paedoclione doliiformis,448,0,0
471MC,15,2016-07-22T00:40:00Z,43.518,-68.907,Gymnosomata (Unidentified),480,1,33.47738652756143
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Calanus finmarchicus,40,75,2510.8039895671072
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Calanus glacialis,42,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Calanus hyperboreus,44,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Nannocalanus minor,47,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Metridia lucens,55,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Metridia longa,56,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Pleuromamma borealis,59,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Candacia armata,61,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Tomopteris spp.,80,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Hyperiidea (Total),82,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Decapoda larvae (Total),83,1,33.47738652756143
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Clione limacina,84,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Euphausiacea Total,88,6,200.86431916536856
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Chaetognatha eyecount,89,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Fish eggs (Total),90,17,569.1155709685443
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Fish larvae,91,6,200.86431916536856
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Scolecithrix danae,416,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Candacia spp. (Unidentified),429,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Pleuromamma spp. (Unidentified),434,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Polychaete larvae (unidentified),450,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Cumacea,454,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Lepas nauplii,457,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Ostracoda,459,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Amphipoda (Unidentified),626,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Labidocera acutifrons,961,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Salpidae (Total),977,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Doliolidae,978,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Alteutha spp.,985,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Metridia spp. (V-VI) (unidentified),1677,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Siphonostomatoida,10066,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Monstrilloida,10069,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Thalia democratica,10564,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Calanus V-VI unidentified,10566,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Decapod megalopa,10568,1,33.47738652756143
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Decapod megalopa,10568,1,33.47738652756143
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Decapod zoea,10569,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Decapod zoea,10569,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Fish eggs with oil globules,10572,17,569.1155709685443
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Fish eggs with oil globules,10572,17,569.1155709685443
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Fish eggs without oil globules,10573,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Fish eggs without oil globules,10573,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Paraeuchaeta norvegica,10605,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Paraeuchaeta norvegica,10605,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Euchaetidae (unidentified),10606,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Euchaetidae (unidentified),10606,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Parathalestris croni,10610,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Plastic Total (trial),10714,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Anomalocera opalus,10741,NA,NA
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Neocalanus gracilis,45,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Rhincalanus nasutus,50,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Euchirella rostrata,51,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Pleuromamma abdominalis,58,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Gammaridea,81,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Centropages bradyi,380,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Euchaeta marina,393,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Paedoclione doliiformis,448,0,0
471MC,17,2016-07-22T02:14:00Z,43.555,-69.363,Gymnosomata (Unidentified),480,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Calanus finmarchicus,40,35,1171.70852846465
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Calanus glacialis,42,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Calanus hyperboreus,44,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Nannocalanus minor,47,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Metridia lucens,55,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Metridia longa,56,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Pleuromamma borealis,59,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Candacia armata,61,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Tomopteris spp.,80,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Hyperiidea (Total),82,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Decapoda larvae (Total),83,2,66.95477305512286
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Clione limacina,84,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Euphausiacea Total,88,6,200.86431916536856
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Chaetognatha eyecount,89,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Fish eggs (Total),90,6,200.86431916536856
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Fish larvae,91,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Scolecithrix danae,416,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Candacia spp. (Unidentified),429,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Pleuromamma spp. (Unidentified),434,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Polychaete larvae (unidentified),450,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Cumacea,454,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Lepas nauplii,457,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Ostracoda,459,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Amphipoda (Unidentified),626,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Labidocera acutifrons,961,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Salpidae (Total),977,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Doliolidae,978,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Alteutha spp.,985,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Metridia spp. (V-VI) (unidentified),1677,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Siphonostomatoida,10066,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Monstrilloida,10069,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Thalia democratica,10564,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Calanus V-VI unidentified,10566,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Decapod megalopa,10568,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Decapod megalopa,10568,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Decapod zoea,10569,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Decapod zoea,10569,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Fish eggs with oil globules,10572,6,200.86431916536856
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Fish eggs with oil globules,10572,6,200.86431916536856
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Fish eggs without oil globules,10573,2,66.95477305512286
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Fish eggs without oil globules,10573,2,66.95477305512286
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Paraeuchaeta norvegica,10605,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Paraeuchaeta norvegica,10605,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Euchaetidae (unidentified),10606,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Euchaetidae (unidentified),10606,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Parathalestris croni,10610,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Plastic Total (trial),10714,1,33.47738652756143
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Anomalocera opalus,10741,NA,NA
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Neocalanus gracilis,45,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Rhincalanus nasutus,50,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Euchirella rostrata,51,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Pleuromamma abdominalis,58,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Gammaridea,81,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Centropages bradyi,380,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Euchaeta marina,393,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Paedoclione doliiformis,448,0,0
471MC,19,2016-07-22T03:49:00Z,43.59,-69.822,Gymnosomata (Unidentified),480,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Calanus finmarchicus,40,3,100.43215958268428
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Calanus glacialis,42,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Calanus hyperboreus,44,0,0
